State,Item,Cropping,FarmNum,Time,CropNum,PlantHeight,NumberOfLeaves,LeafLength,LeafWidth,PetioleLength,StemDiameter,NumberOfFruits,EnvDataCount_7d,ExTemperature_7d_mean,ExTemperature_7d_min,ExTemperature_7d_max,OutInsolation_7d_mean,OutInsolation_7d_min,OutInsolation_7d_max,InTemperature_7d_mean,InTemperature_7d_min,InTemperature_7d_max,InHumidity_7d_mean,InHumidity_7d_min,InHumidity_7d_max,RemainCO2_7d_mean,RemainCO2_7d_min,RemainCO2_7d_max,SoilTemperature_7d_mean,SoilTemperature_7d_min,SoilTemperature_7d_max,OutInsolation_7d_sum
HwaSun,Strawberry,1,31,2021-05-06,2,50.5,10.0,15.0,10.4,26.7,18.22,2.0,7,12.220238095238097,8.604166666666666,15.0625,233.49404761904762,86.16666666666667,299.3333333333333,17.769642857142856,15.875,19.408333333333335,81.73630952380951,74.45833333333333,89.84166666666665,473.3511904761905,454.0416666666667,495.4583333333333,17.49345238095238,15.945833333333333,18.983333333333334,1634.4583333333333
HwaSun,Strawberry,1,31,2021-05-06,3,50.7,10.0,10.5,8.4,31.0,21.98,2.0,7,12.220238095238097,8.604166666666666,15.0625,233.49404761904762,86.16666666666667,299.3333333333333,17.769642857142856,15.875,19.408333333333335,81.73630952380951,74.45833333333333,89.84166666666665,473.3511904761905,454.0416666666667,495.4583333333333,17.49345238095238,15.945833333333333,18.983333333333334,1634.4583333333333
HwaSun,Strawberry,1,31,2021-05-06,4,52.5,10.0,13.6,10.6,32.2,20.49,1.5,7,12.220238095238097,8.604166666666666,15.0625,233.49404761904762,86.16666666666667,299.3333333333333,17.769642857142856,15.875,19.408333333333335,81.73630952380951,74.45833333333333,89.84166666666665,473.3511904761905,454.0416666666667,495.4583333333333,17.49345238095238,15.945833333333333,18.983333333333334,1634.4583333333333
HwaSun,Strawberry,1,31,2021-05-12,1,53.0,11.0,10.6,9.0,33.3,25.87,1.0,7,13.635071428571427,11.475000000000001,16.220833333333335,219.67499999999998,136.20833333333334,299.3333333333333,18.23459523809524,17.458333333333332,19.408333333333335,82.77488095238095,77.7,91.01666666666667,470.75738095238097,453.875,518.5416666666666,18.207071428571428,16.9875,19.416666666666668,1537.725
HwaSun,Strawberry,1,31,2021-05-12,2,52.0,10.0,10.2,8.2,33.0,18.44,2.0,7,13.635071428571427,11.475000000000001,16.220833333333335,219.67499999999998,136.20833333333334,299.3333333333333,18.23459523809524,17.458333333333332,19.408333333333335,82.77488095238095,77.7,91.01666666666667,470.75738095238097,453.875,518.5416666666666,18.207071428571428,16.9875,19.416666666666668,1537.725
HwaSun,Strawberry,1,31,2021-05-12,3,52.0,10.0,12.3,7.6,32.0,21.88,1.5,7,13.635071428571427,11.475000000000001,16.220833333333335,219.67499999999998,136.20833333333334,299.3333333333333,18.23459523809524,17.458333333333332,19.408333333333335,82.77488095238095,77.7,91.01666666666667,470.75738095238097,453.875,518.5416666666666,18.207071428571428,16.9875,19.416666666666668,1537.725
HwaSun,Strawberry,1,31,2021-05-12,4,54.0,10.0,10.0,7.0,34.0,20.66,1.0,7,13.635071428571427,11.475000000000001,16.220833333333335,219.67499999999998,136.20833333333334,299.3333333333333,18.23459523809524,17.458333333333332,19.408333333333335,82.77488095238095,77.7,91.01666666666667,470.75738095238097,453.875,518.5416666666666,18.207071428571428,16.9875,19.416666666666668,1537.725
HwaSun,Strawberry,1,31,2021-05-18,1,55.0,10.0,13.2,10.8,32.4,27.81,1.0,7,18.057142857142853,14.241666666666667,19.583333333333332,156.6845238095238,46.958333333333336,291.7916666666667,21.202380952380953,18.820833333333333,22.912499999999998,84.19642857142857,70.70416666666667,95.07916666666667,466.7857142857143,436.0416666666667,491.8333333333333,20.813095238095237,18.591666666666665,22.175,1096.7916666666665
HwaSun,Strawberry,1,31,2021-05-18,2,55.2,10.0,12.2,10.3,36.0,18.64,1.0,7,18.057142857142853,14.241666666666667,19.583333333333332,156.6845238095238,46.958333333333336,291.7916666666667,21.202380952380953,18.820833333333333,22.912499999999998,84.19642857142857,70.70416666666667,95.07916666666667,466.7857142857143,436.0416666666667,491.8333333333333,20.813095238095237,18.591666666666665,22.175,1096.7916666666665
HwaSun,Strawberry,1,31,2021-05-18,3,43.5,9.0,11.2,9.5,25.0,22.24,1.0,7,18.057142857142853,14.241666666666667,19.583333333333332,156.6845238095238,46.958333333333336,291.7916666666667,21.202380952380953,18.820833333333333,22.912499999999998,84.19642857142857,70.70416666666667,95.07916666666667,466.7857142857143,436.0416666666667,491.8333333333333,20.813095238095237,18.591666666666665,22.175,1096.7916666666665
HwaSun,Strawberry,1,31,2021-05-18,4,52.5,10.0,10.5,7.8,36.3,20.68,1.0,7,18.057142857142853,14.241666666666667,19.583333333333332,156.6845238095238,46.958333333333336,291.7916666666667,21.202380952380953,18.820833333333333,22.912499999999998,84.19642857142857,70.70416666666667,95.07916666666667,466.7857142857143,436.0416666666667,491.8333333333333,20.813095238095237,18.591666666666665,22.175,1096.7916666666665
HwaSun,Strawberry,1,34,2020-11-04,1,32.0,7.0,11.4,10.3,13.0,16.9,2.0,7,10.255771221532092,7.1695652173913045,13.15,119.02562111801244,28.0,172.45833333333334,15.069668737060042,13.804347826086957,16.095833333333335,98.25693581780538,97.90416666666665,98.51666666666667,366.28053830227736,298.7916666666667,422.3333333333333,15.313457556935818,14.160869565217391,16.404166666666665,833.1793478260871
HwaSun,Strawberry,1,34,2020-11-04,2,28.0,9.0,10.5,8.5,14.5,15.8,1.0,7,10.255771221532092,7.1695652173913045,13.15,119.02562111801244,28.0,172.45833333333334,15.069668737060042,13.804347826086957,16.095833333333335,98.25693581780538,97.90416666666665,98.51666666666667,366.28053830227736,298.7916666666667,422.3333333333333,15.313457556935818,14.160869565217391,16.404166666666665,833.1793478260871
HwaSun,Strawberry,1,34,2020-11-04,3,25.0,7.0,12.5,10.0,9.0,16.9,1.0,7,10.255771221532092,7.1695652173913045,13.15,119.02562111801244,28.0,172.45833333333334,15.069668737060042,13.804347826086957,16.095833333333335,98.25693581780538,97.90416666666665,98.51666666666667,366.28053830227736,298.7916666666667,422.3333333333333,15.313457556935818,14.160869565217391,16.404166666666665,833.1793478260871
HwaSun,Strawberry,1,34,2020-11-13,1,32.0,9.0,12.0,10.5,13.5,16.5,6.0,7,8.35059523809524,6.579166666666667,11.929166666666667,123.22619047619048,23.5,156.16666666666666,14.52797619047619,13.329166666666666,15.237499999999999,98.28095238095239,98.03333333333335,98.49583333333334,360.5952380952381,345.625,376.0416666666667,14.520238095238096,13.504166666666668,15.345833333333333,862.5833333333334
HwaSun,Strawberry,1,34,2020-11-13,2,28.0,7.0,11.0,8.5,15.0,15.1,7.0,7,8.35059523809524,6.579166666666667,11.929166666666667,123.22619047619048,23.5,156.16666666666666,14.52797619047619,13.329166666666666,15.237499999999999,98.28095238095239,98.03333333333335,98.49583333333334,360.5952380952381,345.625,376.0416666666667,14.520238095238096,13.504166666666668,15.345833333333333,862.5833333333334
HwaSun,Strawberry,1,34,2020-11-13,3,25.0,7.0,13.0,11.0,9.5,17.1,3.0,7,8.35059523809524,6.579166666666667,11.929166666666667,123.22619047619048,23.5,156.16666666666666,14.52797619047619,13.329166666666666,15.237499999999999,98.28095238095239,98.03333333333335,98.49583333333334,360.5952380952381,345.625,376.0416666666667,14.520238095238096,13.504166666666668,15.345833333333333,862.5833333333334
HwaSun,Strawberry,1,34,2020-11-13,4,35.0,8.0,13.5,10.0,17.5,16.0,3.0,7,8.35059523809524,6.579166666666667,11.929166666666667,123.22619047619048,23.5,156.16666666666666,14.52797619047619,13.329166666666666,15.237499999999999,98.28095238095239,98.03333333333335,98.49583333333334,360.5952380952381,345.625,376.0416666666667,14.520238095238096,13.504166666666668,15.345833333333333,862.5833333333334
HwaSun,Strawberry,1,34,2020-11-20,1,32.0,8.0,12.0,10.0,17.5,16.8,13.0,7,13.285714285714286,8.2875,18.9875,98.2440476190476,12.625,142.08333333333334,16.110714285714284,14.116666666666667,19.008333333333333,98.30357142857143,98.07083333333333,98.56666666666666,331.36309523809524,290.4166666666667,372.4583333333333,16.27202380952381,14.166666666666666,19.233333333333334,687.7083333333333
HwaSun,Strawberry,1,34,2020-11-20,2,29.0,7.0,11.5,10.0,16.5,15.5,13.0,7,13.285714285714286,8.2875,18.9875,98.2440476190476,12.625,142.08333333333334,16.110714285714284,14.116666666666667,19.008333333333333,98.30357142857143,98.07083333333333,98.56666666666666,331.36309523809524,290.4166666666667,372.4583333333333,16.27202380952381,14.166666666666666,19.233333333333334,687.7083333333333
HwaSun,Strawberry,1,34,2020-11-20,3,25.0,9.0,9.2,8.0,13.5,17.2,7.0,7,13.285714285714286,8.2875,18.9875,98.2440476190476,12.625,142.08333333333334,16.110714285714284,14.116666666666667,19.008333333333333,98.30357142857143,98.07083333333333,98.56666666666666,331.36309523809524,290.4166666666667,372.4583333333333,16.27202380952381,14.166666666666666,19.233333333333334,687.7083333333333
HwaSun,Strawberry,1,34,2020-11-20,4,35.0,9.0,10.5,9.5,18.0,16.4,7.0,7,13.285714285714286,8.2875,18.9875,98.2440476190476,12.625,142.08333333333334,16.110714285714284,14.116666666666667,19.008333333333333,98.30357142857143,98.07083333333333,98.56666666666666,331.36309523809524,290.4166666666667,372.4583333333333,16.27202380952381,14.166666666666666,19.233333333333334,687.7083333333333
HwaSun,Strawberry,1,34,2020-11-26,1,32.5,8.0,12.5,10.0,18.0,16.7,13.0,7,8.867583899172319,5.234782608695652,18.150000000000002,73.22152323379945,11.9,139.70833333333334,13.391022021456806,11.033333333333335,18.266666666666666,97.91107220753914,97.15294117647058,98.26666666666667,298.7760559164377,269.2857142857143,346.69565217391306,13.473722765786155,11.052380952380952,18.316666666666666,512.5506626365961
HwaSun,Strawberry,1,34,2020-11-26,2,29.5,5.0,11.5,10.0,17.0,15.8,7.0,7,8.867583899172319,5.234782608695652,18.150000000000002,73.22152323379945,11.9,139.70833333333334,13.391022021456806,11.033333333333335,18.266666666666666,97.91107220753914,97.15294117647058,98.26666666666667,298.7760559164377,269.2857142857143,346.69565217391306,13.473722765786155,11.052380952380952,18.316666666666666,512.5506626365961
HwaSun,Strawberry,1,34,2020-11-26,3,25.5,9.0,9.5,8.0,14.0,17.3,9.0,7,8.867583899172319,5.234782608695652,18.150000000000002,73.22152323379945,11.9,139.70833333333334,13.391022021456806,11.033333333333335,18.266666666666666,97.91107220753914,97.15294117647058,98.26666666666667,298.7760559164377,269.2857142857143,346.69565217391306,13.473722765786155,11.052380952380952,18.316666666666666,512.5506626365961
HwaSun,Strawberry,1,34,2020-11-26,4,35.5,9.0,10.5,9.5,18.0,16.8,10.0,7,8.867583899172319,5.234782608695652,18.150000000000002,73.22152323379945,11.9,139.70833333333334,13.391022021456806,11.033333333333335,18.266666666666666,97.91107220753914,97.15294117647058,98.26666666666667,298.7760559164377,269.2857142857143,346.69565217391306,13.473722765786155,11.052380952380952,18.316666666666666,512.5506626365961
HwaSun,Strawberry,1,34,2020-12-03,1,32.5,9.0,10.2,8.0,15.0,17.5,13.0,7,3.950646997929607,0.908695652173913,7.591666666666666,93.6185522034901,56.85,130.17391304347825,12.68836808636498,11.434999999999999,13.85,98.01769077196094,97.74285714285713,98.44583333333333,328.4347826086956,297.2,362.9166666666667,12.698103371783494,11.745000000000001,13.820833333333333,655.3298654244306
HwaSun,Strawberry,1,34,2020-12-03,2,29.7,7.0,11.5,9.0,14.5,16.3,8.5,7,3.950646997929607,0.908695652173913,7.591666666666666,93.6185522034901,56.85,130.17391304347825,12.68836808636498,11.434999999999999,13.85,98.01769077196094,97.74285714285713,98.44583333333333,328.4347826086956,297.2,362.9166666666667,12.698103371783494,11.745000000000001,13.820833333333333,655.3298654244306
HwaSun,Strawberry,1,34,2020-12-03,3,27.5,8.0,9.0,8.0,16.0,17.3,10.0,7,3.950646997929607,0.908695652173913,7.591666666666666,93.6185522034901,56.85,130.17391304347825,12.68836808636498,11.434999999999999,13.85,98.01769077196094,97.74285714285713,98.44583333333333,328.4347826086956,297.2,362.9166666666667,12.698103371783494,11.745000000000001,13.820833333333333,655.3298654244306
HwaSun,Strawberry,1,34,2020-12-03,4,35.5,10.0,11.0,10.0,19.0,17.1,12.0,7,3.950646997929607,0.908695652173913,7.591666666666666,93.6185522034901,56.85,130.17391304347825,12.68836808636498,11.434999999999999,13.85,98.01769077196094,97.74285714285713,98.44583333333333,328.4347826086956,297.2,362.9166666666667,12.698103371783494,11.745000000000001,13.820833333333333,655.3298654244306
HwaSun,Strawberry,1,34,2020-12-11,1,33.0,9.0,10.5,8.0,15.0,17.6,11.0,7,1.4509988975827486,-0.06521739130434794,3.3190476190476192,93.91867656153372,31.476190476190474,128.91304347826087,12.545778548573578,10.923809523809524,13.377272727272727,97.97567422225806,97.45454545454545,98.31739130434784,338.63372859025037,321.4347826086956,359.95652173913044,12.549318383479875,11.242857142857142,13.230434782608697,657.430735930736
HwaSun,Strawberry,1,34,2020-12-11,2,30.0,8.0,11.5,9.0,15.5,16.5,9.0,7,1.4509988975827486,-0.06521739130434794,3.3190476190476192,93.91867656153372,31.476190476190474,128.91304347826087,12.545778548573578,10.923809523809524,13.377272727272727,97.97567422225806,97.45454545454545,98.31739130434784,338.63372859025037,321.4347826086956,359.95652173913044,12.549318383479875,11.242857142857142,13.230434782608697,657.430735930736
HwaSun,Strawberry,1,34,2020-12-11,3,28.5,9.0,8.5,8.0,17.0,17.4,9.0,7,1.4509988975827486,-0.06521739130434794,3.3190476190476192,93.91867656153372,31.476190476190474,128.91304347826087,12.545778548573578,10.923809523809524,13.377272727272727,97.97567422225806,97.45454545454545,98.31739130434784,338.63372859025037,321.4347826086956,359.95652173913044,12.549318383479875,11.242857142857142,13.230434782608697,657.430735930736
HwaSun,Strawberry,1,34,2020-12-11,4,35.5,9.0,9.0,7.0,15.0,17.4,11.0,7,1.4509988975827486,-0.06521739130434794,3.3190476190476192,93.91867656153372,31.476190476190474,128.91304347826087,12.545778548573578,10.923809523809524,13.377272727272727,97.97567422225806,97.45454545454545,98.31739130434784,338.63372859025037,321.4347826086956,359.95652173913044,12.549318383479875,11.242857142857142,13.230434782608697,657.430735930736
HwaSun,Strawberry,1,34,2020-12-17,1,33.5,9.0,10.5,8.0,15.0,17.8,10.0,7,0.4539914211298552,-5.188888888888889,4.629166666666666,80.34613055748615,31.476190476190474,116.04166666666667,11.559128300442982,10.421052631578947,13.049999999999999,98.00181195285131,97.41176470588235,98.30555555555556,323.75080470784803,291.7368421052632,356.3333333333333,11.627269679801744,10.473684210526315,13.116666666666667,562.422913902403
HwaSun,Strawberry,1,34,2020-12-17,2,30.0,8.0,11.5,9.0,15.0,16.7,8.5,7,0.4539914211298552,-5.188888888888889,4.629166666666666,80.34613055748615,31.476190476190474,116.04166666666667,11.559128300442982,10.421052631578947,13.049999999999999,98.00181195285131,97.41176470588235,98.30555555555556,323.75080470784803,291.7368421052632,356.3333333333333,11.627269679801744,10.473684210526315,13.116666666666667,562.422913902403
HwaSun,Strawberry,1,34,2020-12-17,3,28.5,10.0,9.0,8.0,17.0,17.5,8.0,7,0.4539914211298552,-5.188888888888889,4.629166666666666,80.34613055748615,31.476190476190474,116.04166666666667,11.559128300442982,10.421052631578947,13.049999999999999,98.00181195285131,97.41176470588235,98.30555555555556,323.75080470784803,291.7368421052632,356.3333333333333,11.627269679801744,10.473684210526315,13.116666666666667,562.422913902403
HwaSun,Strawberry,1,34,2020-12-17,4,35.5,11.0,9.5,7.0,15.0,17.6,10.0,7,0.4539914211298552,-5.188888888888889,4.629166666666666,80.34613055748615,31.476190476190474,116.04166666666667,11.559128300442982,10.421052631578947,13.049999999999999,98.00181195285131,97.41176470588235,98.30555555555556,323.75080470784803,291.7368421052632,356.3333333333333,11.627269679801744,10.473684210526315,13.116666666666667,562.422913902403
HwaSun,Strawberry,1,34,2021-01-07,1,33.5,9.0,11.0,8.0,16.5,17.8,5.0,7,-2.28452380952381,-6.095833333333334,-0.32916666666666666,99.375,75.375,117.375,12.715476190476192,11.616666666666667,13.320833333333333,98.07857142857142,97.72500000000001,98.3875,355.8690476190476,344.25,371.5,12.586309523809524,11.625,13.208333333333334,695.625
HwaSun,Strawberry,1,34,2021-01-07,2,30.0,8.0,11.5,9.0,16.0,17.0,4.666666666666667,7,-2.28452380952381,-6.095833333333334,-0.32916666666666666,99.375,75.375,117.375,12.715476190476192,11.616666666666667,13.320833333333333,98.07857142857142,97.72500000000001,98.3875,355.8690476190476,344.25,371.5,12.586309523809524,11.625,13.208333333333334,695.625
HwaSun,Strawberry,1,34,2021-01-07,3,28.5,8.0,9.0,8.0,17.0,17.6,3.5,7,-2.28452380952381,-6.095833333333334,-0.32916666666666666,99.375,75.375,117.375,12.715476190476192,11.616666666666667,13.320833333333333,98.07857142857142,97.72500000000001,98.3875,355.8690476190476,344.25,371.5,12.586309523809524,11.625,13.208333333333334,695.625
HwaSun,Strawberry,1,34,2021-01-07,4,35.5,11.0,9.9,7.7,15.5,17.9,7.0,7,-2.28452380952381,-6.095833333333334,-0.32916666666666666,99.375,75.375,117.375,12.715476190476192,11.616666666666667,13.320833333333333,98.07857142857142,97.72500000000001,98.3875,355.8690476190476,344.25,371.5,12.586309523809524,11.625,13.208333333333334,695.625
HwaSun,Strawberry,1,34,2021-01-14,1,32.0,9.0,9.5,6.0,15.0,17.9,4.0,7,-5.979994824016564,-12.273913043478261,2.3,107.83048654244307,54.583333333333336,132.875,12.09047619047619,11.008333333333333,13.778260869565216,98.12119565217391,97.6125,98.39565217391304,355.9371118012422,329.4583333333333,369.75,12.030771221532092,11.191666666666668,13.88695652173913,754.8134057971015
HwaSun,Strawberry,1,34,2021-01-14,2,30.0,9.0,7.2,5.5,14.0,17.2,3.6666666666666665,7,-5.979994824016564,-12.273913043478261,2.3,107.83048654244307,54.583333333333336,132.875,12.09047619047619,11.008333333333333,13.778260869565216,98.12119565217391,97.6125,98.39565217391304,355.9371118012422,329.4583333333333,369.75,12.030771221532092,11.191666666666668,13.88695652173913,754.8134057971015
HwaSun,Strawberry,1,34,2021-01-14,3,28.6,8.0,6.9,5.0,10.5,17.7,1.5,7,-5.979994824016564,-12.273913043478261,2.3,107.83048654244307,54.583333333333336,132.875,12.09047619047619,11.008333333333333,13.778260869565216,98.12119565217391,97.6125,98.39565217391304,355.9371118012422,329.4583333333333,369.75,12.030771221532092,11.191666666666668,13.88695652173913,754.8134057971015
HwaSun,Strawberry,1,34,2021-01-14,4,35.8,11.0,6.7,5.2,15.3,17.9,4.5,7,-5.979994824016564,-12.273913043478261,2.3,107.83048654244307,54.583333333333336,132.875,12.09047619047619,11.008333333333333,13.778260869565216,98.12119565217391,97.6125,98.39565217391304,355.9371118012422,329.4583333333333,369.75,12.030771221532092,11.191666666666668,13.88695652173913,754.8134057971015
HwaSun,Strawberry,1,34,2021-01-21,1,32.5,9.0,9.3,5.8,15.0,18.0,4.0,7,0.9094155844155845,-2.2958333333333334,6.5,106.62662337662337,66.08333333333333,153.13636363636363,12.956547619047617,11.6875,13.679166666666667,98.15551948051947,97.76363636363637,98.41250000000001,362.24891774891773,336.875,395.5416666666667,13.391071428571427,12.220833333333333,14.05,746.3863636363636
HwaSun,Strawberry,1,34,2021-01-21,2,30.3,9.0,7.5,5.5,13.0,17.3,3.5,7,0.9094155844155845,-2.2958333333333334,6.5,106.62662337662337,66.08333333333333,153.13636363636363,12.956547619047617,11.6875,13.679166666666667,98.15551948051947,97.76363636363637,98.41250000000001,362.24891774891773,336.875,395.5416666666667,13.391071428571427,12.220833333333333,14.05,746.3863636363636
HwaSun,Strawberry,1,34,2021-01-21,3,29.0,9.0,7.0,4.8,10.5,17.8,1.5,7,0.9094155844155845,-2.2958333333333334,6.5,106.62662337662337,66.08333333333333,153.13636363636363,12.956547619047617,11.6875,13.679166666666667,98.15551948051947,97.76363636363637,98.41250000000001,362.24891774891773,336.875,395.5416666666667,13.391071428571427,12.220833333333333,14.05,746.3863636363636
HwaSun,Strawberry,1,34,2021-01-21,4,36.0,10.0,7.0,5.0,16.0,18.0,4.5,7,0.9094155844155845,-2.2958333333333334,6.5,106.62662337662337,66.08333333333333,153.13636363636363,12.956547619047617,11.6875,13.679166666666667,98.15551948051947,97.76363636363637,98.41250000000001,362.24891774891773,336.875,395.5416666666667,13.391071428571427,12.220833333333333,14.05,746.3863636363636
HwaSun,Strawberry,1,34,2021-01-28,1,33.0,10.0,9.5,6.0,14.5,18.1,4.0,7,6.955952380952381,4.579166666666667,8.737499999999999,76.55952380952382,24.083333333333332,147.25,13.225,12.108333333333334,14.620833333333332,98.07678571428572,97.74166666666667,98.27916666666665,383.55357142857144,346.2083333333333,420.0833333333333,13.5875,12.341666666666667,15.108333333333334,535.9166666666667
HwaSun,Strawberry,1,34,2021-01-28,2,30.5,9.0,7.6,5.5,13.9,17.3,2.0,7,6.955952380952381,4.579166666666667,8.737499999999999,76.55952380952382,24.083333333333332,147.25,13.225,12.108333333333334,14.620833333333332,98.07678571428572,97.74166666666667,98.27916666666665,383.55357142857144,346.2083333333333,420.0833333333333,13.5875,12.341666666666667,15.108333333333334,535.9166666666667
HwaSun,Strawberry,1,34,2021-01-28,3,29.0,8.0,7.3,5.3,10.0,17.9,1.5,7,6.955952380952381,4.579166666666667,8.737499999999999,76.55952380952382,24.083333333333332,147.25,13.225,12.108333333333334,14.620833333333332,98.07678571428572,97.74166666666667,98.27916666666665,383.55357142857144,346.2083333333333,420.0833333333333,13.5875,12.341666666666667,15.108333333333334,535.9166666666667
HwaSun,Strawberry,1,34,2021-01-28,4,36.3,10.0,7.1,5.1,15.2,18.1,8.0,7,6.955952380952381,4.579166666666667,8.737499999999999,76.55952380952382,24.083333333333332,147.25,13.225,12.108333333333334,14.620833333333332,98.07678571428572,97.74166666666667,98.27916666666665,383.55357142857144,346.2083333333333,420.0833333333333,13.5875,12.341666666666667,15.108333333333334,535.9166666666667
HwaSun,Strawberry,1,34,2021-02-04,1,33.2,10.0,6.5,5.3,7.5,18.1,4.0,7,0.9767857142857145,-3.7291666666666665,8.387500000000001,105.86309523809523,31.916666666666668,164.41666666666666,13.405357142857143,11.991666666666667,14.454166666666666,98.05892857142858,97.48333333333333,98.43333333333334,353.29166666666663,324.1666666666667,375.875,13.345238095238098,12.070833333333333,14.241666666666667,741.0416666666666
HwaSun,Strawberry,1,34,2021-02-04,2,30.5,9.0,7.7,5.9,14.3,17.4,2.0,7,0.9767857142857145,-3.7291666666666665,8.387500000000001,105.86309523809523,31.916666666666668,164.41666666666666,13.405357142857143,11.991666666666667,14.454166666666666,98.05892857142858,97.48333333333333,98.43333333333334,353.29166666666663,324.1666666666667,375.875,13.345238095238098,12.070833333333333,14.241666666666667,741.0416666666666
HwaSun,Strawberry,1,34,2021-02-04,3,30.5,8.0,8.5,7.3,15.5,18.0,2.5,7,0.9767857142857145,-3.7291666666666665,8.387500000000001,105.86309523809523,31.916666666666668,164.41666666666666,13.405357142857143,11.991666666666667,14.454166666666666,98.05892857142858,97.48333333333333,98.43333333333334,353.29166666666663,324.1666666666667,375.875,13.345238095238098,12.070833333333333,14.241666666666667,741.0416666666666
HwaSun,Strawberry,1,34,2021-02-04,4,35.0,10.0,7.0,5.2,16.4,18.1,7.0,7,0.9767857142857145,-3.7291666666666665,8.387500000000001,105.86309523809523,31.916666666666668,164.41666666666666,13.405357142857143,11.991666666666667,14.454166666666666,98.05892857142858,97.48333333333333,98.43333333333334,353.29166666666663,324.1666666666667,375.875,13.345238095238098,12.070833333333333,14.241666666666667,741.0416666666666
HwaSun,Strawberry,1,34,2021-02-10,1,33.5,9.0,6.4,5.2,9.2,18.2,3.0,7,1.3541666666666667,-1.5541666666666665,6.816666666666666,141.0119047619048,61.291666666666664,173.33333333333334,14.053571428571427,13.033333333333333,14.733333333333334,98.12738095238095,97.9375,98.33333333333333,364.75,354.2083333333333,376.5416666666667,14.199404761904763,13.254166666666668,14.979166666666666,987.0833333333335
HwaSun,Strawberry,1,34,2021-02-10,2,30.7,8.0,7.7,5.9,14.0,17.5,2.0,7,1.3541666666666667,-1.5541666666666665,6.816666666666666,141.0119047619048,61.291666666666664,173.33333333333334,14.053571428571427,13.033333333333333,14.733333333333334,98.12738095238095,97.9375,98.33333333333333,364.75,354.2083333333333,376.5416666666667,14.199404761904763,13.254166666666668,14.979166666666666,987.0833333333335
HwaSun,Strawberry,1,34,2021-02-10,3,31.6,9.0,8.4,7.3,16.3,18.2,3.0,7,1.3541666666666667,-1.5541666666666665,6.816666666666666,141.0119047619048,61.291666666666664,173.33333333333334,14.053571428571427,13.033333333333333,14.733333333333334,98.12738095238095,97.9375,98.33333333333333,364.75,354.2083333333333,376.5416666666667,14.199404761904763,13.254166666666668,14.979166666666666,987.0833333333335
HwaSun,Strawberry,1,34,2021-02-10,4,35.0,11.0,6.2,5.1,12.0,18.1,2.5,7,1.3541666666666667,-1.5541666666666665,6.816666666666666,141.0119047619048,61.291666666666664,173.33333333333334,14.053571428571427,13.033333333333333,14.733333333333334,98.12738095238095,97.9375,98.33333333333333,364.75,354.2083333333333,376.5416666666667,14.199404761904763,13.254166666666668,14.979166666666666,987.0833333333335
HwaSun,Strawberry,1,34,2021-02-18,1,33.9,10.0,6.7,5.5,10.0,18.2,2.0,7,3.567857142857143,-4.533333333333333,8.883333333333333,124.27976190476191,63.75,167.91666666666666,13.379761904761903,11.595833333333333,14.549999999999999,98.1154761904762,97.65833333333335,98.36666666666667,400.07142857142856,366.7916666666667,421.0,13.50357142857143,11.887500000000001,14.616666666666667,869.9583333333334
HwaSun,Strawberry,1,34,2021-02-18,2,30.8,8.0,6.8,5.5,5.3,17.6,1.0,7,3.567857142857143,-4.533333333333333,8.883333333333333,124.27976190476191,63.75,167.91666666666666,13.379761904761903,11.595833333333333,14.549999999999999,98.1154761904762,97.65833333333335,98.36666666666667,400.07142857142856,366.7916666666667,421.0,13.50357142857143,11.887500000000001,14.616666666666667,869.9583333333334
HwaSun,Strawberry,1,34,2021-02-18,3,31.8,9.0,8.5,7.2,16.3,18.3,4.0,7,3.567857142857143,-4.533333333333333,8.883333333333333,124.27976190476191,63.75,167.91666666666666,13.379761904761903,11.595833333333333,14.549999999999999,98.1154761904762,97.65833333333335,98.36666666666667,400.07142857142856,366.7916666666667,421.0,13.50357142857143,11.887500000000001,14.616666666666667,869.9583333333334
HwaSun,Strawberry,1,34,2021-02-18,4,35.1,12.0,6.2,5.4,11.0,18.3,2.5,7,3.567857142857143,-4.533333333333333,8.883333333333333,124.27976190476191,63.75,167.91666666666666,13.379761904761903,11.595833333333333,14.549999999999999,98.1154761904762,97.65833333333335,98.36666666666667,400.07142857142856,366.7916666666667,421.0,13.50357142857143,11.887500000000001,14.616666666666667,869.9583333333334
HwaSun,Strawberry,1,34,2021-02-25,1,33.9,11.0,7.6,5.6,11.0,18.3,4.0,7,3.846428571428571,-2.717391304347826,9.816666666666666,160.9151138716356,72.08333333333333,189.0,14.568995859213254,13.166666666666666,15.716666666666667,98.15087991718426,97.89999999999999,98.5,385.45056935817803,341.9166666666667,427.1666666666667,14.76620082815735,13.554166666666667,15.970833333333333,1126.4057971014493
HwaSun,Strawberry,1,34,2021-02-25,2,31.0,9.0,8.0,6.1,8.0,17.7,1.0,7,3.846428571428571,-2.717391304347826,9.816666666666666,160.9151138716356,72.08333333333333,189.0,14.568995859213254,13.166666666666666,15.716666666666667,98.15087991718426,97.89999999999999,98.5,385.45056935817803,341.9166666666667,427.1666666666667,14.76620082815735,13.554166666666667,15.970833333333333,1126.4057971014493
