State,Item,Cropping,FarmNum,Time,ExTemperature,OutInsolation,InTemperature,InHumidity,RemainCO2,SoilTemperature,Num
BoRyeong ,Strawberry,1,17,2020-11-24,3.3,0.0,9.9,92.4,495.0,13.5,12
BoRyeong ,Strawberry,1,17,2020-11-24,3.4,0.0,9.6,94.0,521.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-11-25,2.3,0.0,8.7,98.9,543.0,13.0,12
BoRyeong ,Strawberry,1,17,2020-11-25,4.3,0.0,8.8,95.0,551.0,12.7,12
BoRyeong ,Strawberry,1,17,2020-11-25,2.9,0.0,8.9,91.3,569.0,12.5,12
BoRyeong ,Strawberry,1,17,2020-11-25,3.0,0.0,8.3,96.1,583.0,12.2,12
BoRyeong ,Strawberry,1,17,2020-11-25,2.9,0.0,8.1,97.1,598.0,12.0,12
BoRyeong ,Strawberry,1,17,2020-11-25,3.1,0.0,7.8,99.8,612.0,11.8,12
BoRyeong ,Strawberry,1,17,2020-11-25,3.0,0.0,7.7,100.0,618.0,11.6,12
BoRyeong ,Strawberry,1,17,2020-11-25,2.9,0.0,7.6,99.8,625.0,11.4,12
BoRyeong ,Strawberry,1,17,2020-11-25,3.1,42.0,7.9,89.5,609.0,11.3,12
BoRyeong ,Strawberry,1,17,2020-11-25,5.5,222.0,10.4,86.3,407.0,11.5,12
BoRyeong ,Strawberry,1,17,2020-11-25,7.5,375.0,14.6,79.3,319.0,12.2,12
BoRyeong ,Strawberry,1,17,2020-11-25,9.1,488.0,16.4,68.3,320.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-11-25,10.3,540.0,20.5,56.7,333.0,14.2,12
BoRyeong ,Strawberry,1,17,2020-11-25,10.6,537.0,20.3,50.2,364.0,15.1,12
BoRyeong ,Strawberry,1,17,2020-11-25,11.1,453.0,17.6,51.8,376.0,15.7,12
BoRyeong ,Strawberry,1,17,2020-11-25,11.9,182.0,16.9,55.3,368.0,15.9,12
BoRyeong ,Strawberry,1,17,2020-11-25,10.8,168.0,14.9,78.8,336.0,16.0,12
BoRyeong ,Strawberry,1,17,2020-11-25,9.4,17.0,12.8,90.7,317.0,15.6,12
BoRyeong ,Strawberry,1,17,2020-11-25,8.7,0.0,10.0,98.8,381.0,15.0,12
BoRyeong ,Strawberry,1,17,2020-11-25,7.7,0.0,9.2,92.4,407.0,14.4,12
BoRyeong ,Strawberry,1,17,2020-11-25,6.1,0.0,8.3,93.6,438.0,13.8,12
BoRyeong ,Strawberry,1,17,2020-11-25,6.3,0.0,7.6,99.6,465.0,13.3,12
BoRyeong ,Strawberry,1,17,2020-11-25,3.4,0.0,7.9,94.5,493.0,12.9,12
BoRyeong ,Strawberry,1,17,2020-11-25,4.6,0.0,8.0,96.4,518.0,12.6,12
BoRyeong ,Strawberry,1,17,2020-11-26,4.7,0.0,8.7,97.4,540.0,12.4,12
BoRyeong ,Strawberry,1,17,2020-11-26,6.0,0.0,9.1,99.6,572.0,12.2,12
BoRyeong ,Strawberry,1,17,2020-11-26,5.1,0.0,9.1,94.8,582.0,12.2,12
BoRyeong ,Strawberry,1,17,2020-11-26,4.9,0.0,8.1,98.2,598.0,12.0,12
BoRyeong ,Strawberry,1,17,2020-11-26,4.8,0.0,7.6,100.0,615.0,11.8,12
BoRyeong ,Strawberry,1,17,2020-11-26,5.3,0.0,8.1,94.9,626.0,11.6,12
BoRyeong ,Strawberry,1,17,2020-11-26,5.0,0.0,8.1,97.2,635.0,11.5,12
BoRyeong ,Strawberry,1,17,2020-11-26,3.4,0.0,8.3,87.4,635.0,11.3,12
BoRyeong ,Strawberry,1,17,2020-11-26,4.2,24.0,7.9,94.1,615.0,11.1,12
BoRyeong ,Strawberry,1,17,2020-11-26,5.5,193.0,11.2,91.0,531.0,11.3,12
BoRyeong ,Strawberry,1,17,2020-11-26,8.5,362.0,13.9,85.0,343.0,12.1,12
BoRyeong ,Strawberry,1,17,2020-11-26,7.8,461.0,16.9,66.3,357.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-11-26,10.4,526.0,20.8,62.5,334.0,14.5,12
BoRyeong ,Strawberry,1,17,2020-11-26,10.9,528.0,20.9,55.8,353.0,15.3,12
BoRyeong ,Strawberry,1,17,2020-11-26,11.5,454.0,20.9,51.5,366.0,16.3,12
BoRyeong ,Strawberry,1,17,2020-11-26,11.1,206.0,16.5,58.6,380.0,16.5,12
BoRyeong ,Strawberry,1,17,2020-11-26,10.4,175.0,15.1,78.6,344.0,16.3,12
BoRyeong ,Strawberry,1,17,2020-11-26,8.6,32.0,12.7,93.7,331.0,15.9,12
BoRyeong ,Strawberry,1,17,2020-11-26,7.6,0.0,10.8,90.5,376.0,15.3,12
BoRyeong ,Strawberry,1,17,2020-11-26,8.3,0.0,10.3,99.1,421.0,14.6,12
BoRyeong ,Strawberry,1,17,2020-11-26,6.2,0.0,10.2,88.7,454.0,14.3,12
BoRyeong ,Strawberry,1,17,2020-11-26,6.0,0.0,8.5,93.4,488.0,13.9,12
BoRyeong ,Strawberry,1,17,2020-11-26,6.6,0.0,8.6,98.6,509.0,13.4,12
BoRyeong ,Strawberry,1,17,2020-11-26,4.7,0.0,8.8,93.9,542.0,13.1,12
BoRyeong ,Strawberry,1,17,2020-11-27,3.8,0.0,8.4,89.9,565.0,12.8,12
BoRyeong ,Strawberry,1,17,2020-11-27,5.0,0.0,8.6,93.9,590.0,12.6,12
BoRyeong ,Strawberry,1,17,2020-11-27,4.2,0.0,7.9,97.4,606.0,12.3,12
BoRyeong ,Strawberry,1,17,2020-11-27,3.4,0.0,8.5,91.7,624.0,12.1,12
BoRyeong ,Strawberry,1,17,2020-11-27,4.9,0.0,7.7,100.0,640.0,11.8,12
BoRyeong ,Strawberry,1,17,2020-11-27,4.6,0.0,8.8,94.1,662.0,11.7,12
BoRyeong ,Strawberry,1,17,2020-11-27,4.9,0.0,8.8,97.0,673.0,11.7,12
BoRyeong ,Strawberry,1,17,2020-11-27,6.4,0.0,8.6,99.7,696.0,11.6,12
BoRyeong ,Strawberry,1,17,2020-11-27,5.5,17.0,9.2,99.5,671.0,11.6,12
BoRyeong ,Strawberry,1,17,2020-11-27,7.7,78.0,11.9,95.4,602.0,11.9,12
BoRyeong ,Strawberry,1,17,2020-11-27,8.3,187.0,10.3,73.4,343.0,12.4,12
BoRyeong ,Strawberry,1,17,2020-11-27,7.1,152.0,11.3,71.1,337.0,12.5,12
BoRyeong ,Strawberry,1,17,2020-11-27,9.1,312.0,14.9,80.5,313.0,12.7,12
BoRyeong ,Strawberry,1,17,2020-11-27,7.9,166.0,15.2,74.1,332.0,12.8,12
BoRyeong ,Strawberry,1,17,2020-11-27,7.2,90.0,13.5,75.0,336.0,12.9,12
BoRyeong ,Strawberry,1,17,2020-11-27,7.1,105.0,13.3,74.6,328.0,12.7,12
BoRyeong ,Strawberry,1,17,2020-11-27,5.3,40.0,12.6,92.9,260.0,12.7,12
BoRyeong ,Strawberry,1,17,2020-11-27,5.9,17.0,10.2,97.0,256.0,12.7,12
BoRyeong ,Strawberry,1,17,2020-11-27,4.9,0.0,10.0,94.5,299.0,12.4,12
BoRyeong ,Strawberry,1,17,2020-11-27,3.7,0.0,9.3,93.7,353.0,12.2,12
BoRyeong ,Strawberry,1,17,2020-11-27,3.9,0.0,8.8,91.5,388.0,11.9,12
BoRyeong ,Strawberry,1,17,2020-11-27,4.3,0.0,8.1,98.6,416.0,11.7,12
BoRyeong ,Strawberry,1,17,2020-11-27,3.5,0.0,8.0,98.2,439.0,11.4,12
BoRyeong ,Strawberry,1,17,2020-11-27,3.3,0.0,7.6,99.0,460.0,11.2,12
BoRyeong ,Strawberry,1,17,2020-11-28,3.1,0.0,7.5,99.1,479.0,11.0,12
BoRyeong ,Strawberry,1,17,2020-11-28,2.8,0.0,8.1,96.6,496.0,10.8,12
BoRyeong ,Strawberry,1,17,2020-11-28,3.2,0.0,8.5,96.1,519.0,10.7,12
BoRyeong ,Strawberry,1,17,2020-11-28,4.7,0.0,8.4,100.0,540.0,10.7,12
BoRyeong ,Strawberry,1,17,2020-11-28,3.6,0.0,8.9,95.5,549.0,10.7,12
BoRyeong ,Strawberry,1,17,2020-11-28,3.0,0.0,9.3,93.3,554.0,10.7,12
BoRyeong ,Strawberry,1,17,2020-11-28,0.6,0.0,8.2,92.9,558.0,10.7,12
BoRyeong ,Strawberry,1,17,2020-11-28,1.2,0.0,7.7,94.0,550.0,10.5,12
BoRyeong ,Strawberry,1,17,2020-11-28,0.4,32.0,6.5,93.9,512.0,10.3,12
BoRyeong ,Strawberry,1,17,2020-11-28,1.5,220.0,10.0,81.8,323.0,10.3,12
BoRyeong ,Strawberry,1,17,2020-11-28,2.5,385.0,10.9,74.5,314.0,10.4,12
BoRyeong ,Strawberry,1,17,2020-11-28,3.3,501.0,13.0,64.5,315.0,11.0,12
BoRyeong ,Strawberry,1,17,2020-11-28,4.0,570.0,18.4,62.0,324.0,12.0,12
BoRyeong ,Strawberry,1,17,2020-11-28,5.0,575.0,19.2,55.5,336.0,13.0,12
BoRyeong ,Strawberry,1,17,2020-11-28,3.7,383.0,20.2,62.2,332.0,14.1,12
BoRyeong ,Strawberry,1,17,2020-11-28,4.1,122.0,17.4,71.6,319.0,14.4,12
BoRyeong ,Strawberry,1,17,2020-11-28,3.6,38.0,13.1,90.2,272.0,14.3,12
BoRyeong ,Strawberry,1,17,2020-11-28,2.8,5.0,10.2,93.1,281.0,13.8,12
BoRyeong ,Strawberry,1,17,2020-11-28,2.2,0.0,10.4,92.5,330.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-11-28,3.1,0.0,10.0,98.1,379.0,12.9,12
BoRyeong ,Strawberry,1,17,2020-11-28,3.2,0.0,10.2,94.1,414.0,12.7,12
BoRyeong ,Strawberry,1,17,2020-11-28,1.8,0.0,9.4,100.0,444.0,12.4,12
BoRyeong ,Strawberry,1,17,2020-11-28,1.3,0.0,9.8,92.8,469.0,12.2,12
BoRyeong ,Strawberry,1,17,2020-11-28,2.1,0.0,9.3,98.0,490.0,12.1,12
BoRyeong ,Strawberry,1,17,2020-11-29,1.7,0.0,8.9,99.4,507.0,11.9,12
BoRyeong ,Strawberry,1,17,2020-11-29,0.6,0.0,7.9,94.6,516.0,11.7,12
BoRyeong ,Strawberry,1,17,2020-11-29,0.6,0.0,7.5,97.4,531.0,11.3,12
BoRyeong ,Strawberry,1,17,2020-11-29,1.4,0.0,7.8,96.7,547.0,11.1,12
BoRyeong ,Strawberry,1,17,2020-11-29,0.2,0.0,8.1,97.3,566.0,10.9,12
BoRyeong ,Strawberry,1,17,2020-11-29,1.0,0.0,7.8,100.0,584.0,10.8,12
BoRyeong ,Strawberry,1,17,2020-11-29,0.3,0.0,8.4,94.9,598.0,10.7,12
BoRyeong ,Strawberry,1,17,2020-11-29,1.7,0.0,8.4,95.5,602.0,10.7,12
BoRyeong ,Strawberry,1,17,2020-11-29,0.3,23.0,8.0,91.3,573.0,10.6,12
BoRyeong ,Strawberry,1,17,2020-11-29,1.2,38.0,9.5,96.5,514.0,10.8,12
BoRyeong ,Strawberry,1,17,2020-11-29,2.6,61.0,11.0,96.4,428.0,11.4,12
BoRyeong ,Strawberry,1,17,2020-11-29,3.3,142.0,13.3,88.1,311.0,12.1,12
BoRyeong ,Strawberry,1,17,2020-11-29,2.6,143.0,12.4,91.4,305.0,12.3,12
BoRyeong ,Strawberry,1,17,2020-11-29,3.1,76.0,13.5,91.1,388.0,12.8,12
BoRyeong ,Strawberry,1,17,2020-11-29,3.8,123.0,15.3,87.7,326.0,12.9,12
BoRyeong ,Strawberry,1,17,2020-11-29,4.3,152.0,14.9,82.9,993.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-11-29,4.9,60.0,13.7,87.8,1271.0,13.7,12
BoRyeong ,Strawberry,1,17,2020-11-29,3.9,11.0,11.3,93.0,1226.0,14.0,12
BoRyeong ,Strawberry,1,17,2020-11-30,0.3,0.0,8.0,99.8,1373.0,13.6,12
BoRyeong ,Strawberry,1,17,2020-11-30,0.5,0.0,8.2,95.8,1314.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-11-30,-0.3,0.0,8.3,93.1,1262.0,13.0,12
BoRyeong ,Strawberry,1,17,2020-11-30,-1.0,0.0,7.9,93.3,1300.0,12.8,12
BoRyeong ,Strawberry,1,17,2020-11-30,-0.8,0.0,7.6,91.9,1376.0,12.7,12
BoRyeong ,Strawberry,1,17,2020-11-30,0.7,205.0,10.3,91.5,1338.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-11-30,1.8,358.0,14.7,82.5,659.0,13.7,12
BoRyeong ,Strawberry,1,17,2020-11-30,4.2,481.0,16.8,75.5,322.0,14.8,12
BoRyeong ,Strawberry,1,17,2020-11-30,5.4,521.0,20.7,66.4,349.0,15.9,12
BoRyeong ,Strawberry,1,17,2020-11-30,5.3,459.0,21.2,61.9,327.0,16.7,12
BoRyeong ,Strawberry,1,17,2020-11-30,4.8,245.0,15.0,81.0,310.0,17.2,12
BoRyeong ,Strawberry,1,17,2020-11-30,7.0,221.0,21.2,72.6,317.0,17.8,12
BoRyeong ,Strawberry,1,17,2020-11-30,5.0,49.0,13.8,80.9,330.0,18.1,12
BoRyeong ,Strawberry,1,17,2020-11-30,2.8,11.0,10.2,93.4,303.0,17.3,12
BoRyeong ,Strawberry,1,17,2020-11-30,2.1,0.0,9.5,98.6,383.0,16.3,12
BoRyeong ,Strawberry,1,17,2020-11-30,2.3,0.0,8.7,95.4,422.0,15.6,12
BoRyeong ,Strawberry,1,17,2020-11-30,1.7,0.0,8.2,91.0,453.0,14.9,12
BoRyeong ,Strawberry,1,17,2020-11-30,0.5,0.0,7.5,97.9,477.0,14.3,12
BoRyeong ,Strawberry,1,17,2020-11-30,-1.4,0.0,7.7,95.0,502.0,13.7,12
BoRyeong ,Strawberry,1,17,2020-11-30,-1.6,0.0,7.3,96.1,521.0,13.3,12
BoRyeong ,Strawberry,1,17,2020-12-01,0.1,0.0,7.6,93.3,563.0,12.9,12
BoRyeong ,Strawberry,1,17,2020-12-01,-0.7,0.0,7.3,97.4,686.0,12.7,12
BoRyeong ,Strawberry,1,17,2020-12-01,-0.6,0.0,7.0,99.1,797.0,12.7,12
BoRyeong ,Strawberry,1,17,2020-12-01,-1.1,0.0,7.1,96.6,949.0,12.7,12
BoRyeong ,Strawberry,1,17,2020-12-01,-1.7,0.0,6.6,100.0,1035.0,12.8,12
BoRyeong ,Strawberry,1,17,2020-12-01,-1.9,0.0,6.8,97.0,1084.0,13.0,12
BoRyeong ,Strawberry,1,17,2020-12-01,-0.9,0.0,7.0,97.9,1114.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-12-01,-2.3,0.0,7.0,94.4,1146.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-12-01,-1.2,20.0,5.3,99.5,1097.0,13.4,12
BoRyeong ,Strawberry,1,17,2020-12-01,-0.9,217.0,10.1,88.8,882.0,13.8,12
BoRyeong ,Strawberry,1,17,2020-12-01,1.5,377.0,14.6,85.9,515.0,14.4,12
BoRyeong ,Strawberry,1,17,2020-12-01,1.7,491.0,16.0,73.7,329.0,15.5,12
BoRyeong ,Strawberry,1,17,2020-12-01,5.1,562.0,19.9,69.9,301.0,16.5,12
BoRyeong ,Strawberry,1,17,2020-12-01,5.6,558.0,22.4,61.9,293.0,17.5,12
BoRyeong ,Strawberry,1,17,2020-12-01,5.5,494.0,22.0,60.6,306.0,18.7,12
BoRyeong ,Strawberry,1,17,2020-12-01,6.6,184.0,19.9,64.3,355.0,19.5,12
BoRyeong ,Strawberry,1,17,2020-12-01,6.0,76.0,13.2,74.5,347.0,19.1,12
BoRyeong ,Strawberry,1,17,2020-12-01,4.5,17.0,10.9,94.0,348.0,18.1,12
BoRyeong ,Strawberry,1,17,2020-12-01,3.2,0.0,10.1,92.1,430.0,17.4,12
BoRyeong ,Strawberry,1,17,2020-12-01,1.8,0.0,8.9,95.8,475.0,16.6,12
BoRyeong ,Strawberry,1,17,2020-12-01,1.7,0.0,8.8,91.6,502.0,15.9,12
BoRyeong ,Strawberry,1,17,2020-12-01,2.0,0.0,8.7,95.6,528.0,15.3,12
BoRyeong ,Strawberry,1,17,2020-12-01,2.9,0.0,8.2,98.1,556.0,14.7,12
BoRyeong ,Strawberry,1,17,2020-12-01,0.5,0.0,8.4,94.4,578.0,14.4,12
BoRyeong ,Strawberry,1,17,2020-12-02,2.8,0.0,8.6,95.7,599.0,14.1,12
BoRyeong ,Strawberry,1,17,2020-12-02,2.3,0.0,8.6,100.0,625.0,13.7,12
BoRyeong ,Strawberry,1,17,2020-12-02,2.0,0.0,9.0,95.6,646.0,13.6,12
BoRyeong ,Strawberry,1,17,2020-12-02,2.8,0.0,9.5,92.1,680.0,13.3,12
BoRyeong ,Strawberry,1,17,2020-12-02,1.9,0.0,9.1,97.0,727.0,13.3,12
BoRyeong ,Strawberry,1,17,2020-12-02,1.9,0.0,9.1,98.0,778.0,13.4,12
BoRyeong ,Strawberry,1,17,2020-12-02,2.1,0.0,8.9,95.4,819.0,13.6,12
BoRyeong ,Strawberry,1,17,2020-12-02,2.0,0.0,8.8,99.9,860.0,13.7,12
BoRyeong ,Strawberry,1,17,2020-12-02,2.7,32.0,9.7,89.8,845.0,14.0,12
BoRyeong ,Strawberry,1,17,2020-12-02,3.2,116.0,11.8,92.0,793.0,14.5,12
BoRyeong ,Strawberry,1,17,2020-12-02,4.2,190.0,13.7,95.4,558.0,14.9,12
BoRyeong ,Strawberry,1,17,2020-12-02,5.4,480.0,16.0,77.6,334.0,15.6,12
BoRyeong ,Strawberry,1,17,2020-12-02,7.4,540.0,21.5,67.9,287.0,16.6,12
BoRyeong ,Strawberry,1,17,2020-12-02,8.4,536.0,23.9,62.9,289.0,17.7,12
BoRyeong ,Strawberry,1,17,2020-12-02,7.3,482.0,23.0,58.9,306.0,18.8,12
BoRyeong ,Strawberry,1,17,2020-12-02,8.2,290.0,21.6,66.8,323.0,19.6,12
BoRyeong ,Strawberry,1,17,2020-12-02,7.0,78.0,13.7,83.4,336.0,19.5,12
BoRyeong ,Strawberry,1,17,2020-12-02,5.4,6.0,11.3,90.2,303.0,18.5,12
BoRyeong ,Strawberry,1,17,2020-12-02,4.6,0.0,11.1,95.8,435.0,17.6,12
BoRyeong ,Strawberry,1,17,2020-12-02,3.8,0.0,10.6,92.0,509.0,16.9,12
BoRyeong ,Strawberry,1,17,2020-12-02,3.7,0.0,9.6,99.0,534.0,16.3,12
BoRyeong ,Strawberry,1,17,2020-12-02,2.4,0.0,9.0,93.7,557.0,15.7,12
BoRyeong ,Strawberry,1,17,2020-12-02,1.6,0.0,8.6,90.7,577.0,15.1,12
BoRyeong ,Strawberry,1,17,2020-12-02,2.8,0.0,8.4,94.4,590.0,14.6,12
BoRyeong ,Strawberry,1,17,2020-12-03,1.6,0.0,8.2,95.5,607.0,14.2,12
BoRyeong ,Strawberry,1,17,2020-12-03,2.0,0.0,8.1,96.6,621.0,13.7,12
BoRyeong ,Strawberry,1,17,2020-12-03,0.6,0.0,8.3,95.2,652.0,13.4,12
BoRyeong ,Strawberry,1,17,2020-12-03,3.2,0.0,8.2,98.9,717.0,13.3,12
BoRyeong ,Strawberry,1,17,2020-12-03,0.6,0.0,8.3,97.2,804.0,13.3,12
BoRyeong ,Strawberry,1,17,2020-12-03,0.3,0.0,8.4,90.7,892.0,13.5,12
BoRyeong ,Strawberry,1,17,2020-12-03,0.7,0.0,8.3,93.4,980.0,13.6,12
BoRyeong ,Strawberry,1,17,2020-12-03,1.3,0.0,7.7,99.5,1034.0,13.8,12
BoRyeong ,Strawberry,1,17,2020-12-03,2.0,40.0,7.3,97.4,1055.0,13.9,12
BoRyeong ,Strawberry,1,17,2020-12-03,2.0,233.0,11.8,84.8,854.0,14.4,12
BoRyeong ,Strawberry,1,17,2020-12-03,2.4,374.0,14.9,83.7,540.0,14.8,12
BoRyeong ,Strawberry,1,17,2020-12-03,3.5,156.0,13.6,91.9,300.0,15.5,12
BoRyeong ,Strawberry,1,17,2020-12-03,4.6,549.0,15.2,71.3,299.0,15.9,12
BoRyeong ,Strawberry,1,17,2020-12-03,5.4,619.0,19.6,63.5,301.0,16.4,12
BoRyeong ,Strawberry,1,17,2020-12-03,4.7,79.0,16.7,64.9,334.0,17.2,12
BoRyeong ,Strawberry,1,17,2020-12-03,5.2,301.0,18.9,70.7,301.0,17.5,12
BoRyeong ,Strawberry,1,17,2020-12-03,4.5,70.0,13.4,88.3,294.0,17.5,12
BoRyeong ,Strawberry,1,17,2020-12-03,3.3,11.0,11.1,92.7,409.0,16.9,12
BoRyeong ,Strawberry,1,17,2020-12-03,1.9,0.0,9.2,94.3,552.0,16.1,12
BoRyeong ,Strawberry,1,17,2020-12-03,0.7,0.0,8.6,94.3,677.0,15.4,12
BoRyeong ,Strawberry,1,17,2020-12-03,0.1,0.0,8.5,88.5,718.0,14.7,12
BoRyeong ,Strawberry,1,17,2020-12-03,0.6,0.0,8.0,95.2,729.0,14.2,12
BoRyeong ,Strawberry,1,17,2020-12-03,-1.0,0.0,7.6,92.8,732.0,13.7,12
BoRyeong ,Strawberry,1,17,2020-12-03,-1.1,0.0,7.1,99.2,779.0,13.3,12
BoRyeong ,Strawberry,1,17,2020-12-04,-0.6,0.0,8.3,87.7,894.0,13.1,12
BoRyeong ,Strawberry,1,17,2020-12-04,-1.8,0.0,7.5,97.3,946.0,13.1,12
BoRyeong ,Strawberry,1,17,2020-12-04,-2.1,0.0,7.1,97.8,1076.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-12-04,-2.0,0.0,7.2,95.7,1197.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-12-04,-0.6,0.0,7.4,92.6,1343.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-12-04,-0.2,204.0,8.9,91.0,1326.0,13.9,12
BoRyeong ,Strawberry,1,17,2020-12-04,2.7,414.0,14.8,82.2,627.0,14.4,12
BoRyeong ,Strawberry,1,17,2020-12-04,4.0,446.0,16.7,74.4,327.0,15.8,12
BoRyeong ,Strawberry,1,17,2020-12-04,4.5,533.0,18.7,68.6,307.0,16.6,12
BoRyeong ,Strawberry,1,17,2020-12-04,5.0,525.0,22.1,68.3,294.0,17.3,12
BoRyeong ,Strawberry,1,17,2020-12-04,5.3,554.0,18.2,70.4,315.0,18.3,12
BoRyeong ,Strawberry,1,17,2020-12-04,4.6,96.0,15.3,80.7,316.0,18.3,12
BoRyeong ,Strawberry,1,17,2020-12-04,4.6,46.0,13.4,81.4,326.0,18.1,12
BoRyeong ,Strawberry,1,17,2020-12-04,3.5,11.0,9.8,98.0,297.0,17.4,12
BoRyeong ,Strawberry,1,17,2020-12-04,1.7,0.0,9.0,95.7,458.0,16.5,12
BoRyeong ,Strawberry,1,17,2020-12-04,2.5,0.0,8.7,93.7,609.0,15.8,12
BoRyeong ,Strawberry,1,17,2020-12-04,1.4,0.0,8.0,91.8,636.0,15.1,12
BoRyeong ,Strawberry,1,17,2020-12-04,-0.2,0.0,8.0,93.2,640.0,14.6,12
BoRyeong ,Strawberry,1,17,2020-12-04,-0.8,0.0,7.9,89.7,649.0,14.1,12
BoRyeong ,Strawberry,1,17,2020-12-04,0.1,0.0,7.3,100.0,655.0,13.6,12
BoRyeong ,Strawberry,1,17,2020-12-05,-0.5,0.0,8.0,96.4,693.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-12-05,-1.3,0.0,8.1,89.2,899.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-12-05,-0.9,0.0,7.5,100.0,1059.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-12-05,0.1,0.0,7.3,100.0,1154.0,13.3,12
BoRyeong ,Strawberry,1,17,2020-12-05,-0.7,0.0,7.7,94.6,1227.0,13.4,12
BoRyeong ,Strawberry,1,17,2020-12-05,-2.0,0.0,8.0,93.2,1342.0,13.6,12
BoRyeong ,Strawberry,1,17,2020-12-05,3.1,339.0,14.8,85.0,1233.0,15.1,12
BoRyeong ,Strawberry,1,17,2020-12-05,7.3,468.0,17.5,78.5,359.0,15.5,12
BoRyeong ,Strawberry,1,17,2020-12-05,9.0,625.0,23.7,70.3,290.0,16.6,12
BoRyeong ,Strawberry,1,17,2020-12-05,7.3,52.0,13.0,89.5,335.0,17.4,12
BoRyeong ,Strawberry,1,17,2020-12-05,6.7,96.0,13.2,90.3,298.0,16.7,12
BoRyeong ,Strawberry,1,17,2020-12-05,8.9,127.0,15.6,79.3,320.0,16.8,12
BoRyeong ,Strawberry,1,17,2020-12-05,7.8,99.0,14.8,85.2,319.0,16.9,12
BoRyeong ,Strawberry,1,17,2020-12-05,6.0,15.0,12.1,90.4,291.0,16.8,12
BoRyeong ,Strawberry,1,17,2020-12-05,4.2,0.0,10.9,94.4,355.0,16.3,12
BoRyeong ,Strawberry,1,17,2020-12-05,4.5,0.0,9.4,97.8,399.0,15.8,12
BoRyeong ,Strawberry,1,17,2020-12-05,3.4,0.0,9.4,98.0,437.0,15.1,12
BoRyeong ,Strawberry,1,17,2020-12-05,2.6,0.0,9.7,90.8,473.0,14.8,12
BoRyeong ,Strawberry,1,17,2020-12-05,3.6,0.0,9.7,98.8,506.0,14.5,12
BoRyeong ,Strawberry,1,17,2020-12-05,3.0,0.0,8.7,99.6,521.0,14.2,12
BoRyeong ,Strawberry,1,17,2020-12-06,1.4,0.0,7.9,95.9,544.0,13.8,12
BoRyeong ,Strawberry,1,17,2020-12-06,1.0,0.0,8.2,94.7,570.0,13.4,12
BoRyeong ,Strawberry,1,17,2020-12-06,0.4,0.0,8.6,94.0,713.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-12-06,0.3,0.0,8.2,99.9,860.0,13.2,12
BoRyeong ,Strawberry,1,17,2020-12-06,2.3,0.0,8.2,100.0,952.0,13.3,12
BoRyeong ,Strawberry,1,17,2020-12-06,1.1,0.0,8.1,94.3,1008.0,13.5,12
BoRyeong ,Strawberry,1,17,2020-12-06,0.2,0.0,8.5,93.4,1139.0,13.6,12
BoRyeong ,Strawberry,1,17,2020-12-06,0.3,0.0,8.1,99.4,1343.0,13.7,12
BoRyeong ,Strawberry,1,17,2020-12-06,7.5,339.0,15.0,86.8,819.0,15.1,12
BoRyeong ,Strawberry,1,17,2020-12-06,9.0,456.0,19.1,74.9,349.0,15.9,12
BoRyeong ,Strawberry,1,17,2020-12-06,8.9,190.0,18.4,73.7,333.0,17.2,12
BoRyeong ,Strawberry,1,17,2020-12-06,9.3,575.0,24.3,65.9,273.0,17.6,12
BoRyeong ,Strawberry,1,17,2020-12-06,9.4,474.0,22.6,65.6,294.0,18.4,12
BoRyeong ,Strawberry,1,17,2020-12-06,8.2,377.0,18.5,79.8,336.0,19.1,12
BoRyeong ,Strawberry,1,17,2020-12-06,9.2,56.0,16.0,77.5,336.0,19.2,12
BoRyeong ,Strawberry,1,17,2020-12-06,7.4,14.0,13.2,95.4,390.0,18.5,12
BoRyeong ,Strawberry,1,17,2020-12-06,6.9,0.0,10.8,97.6,471.0,17.7,12
BoRyeong ,Strawberry,1,17,2020-12-06,4.5,0.0,9.4,98.8,530.0,16.9,12
BoRyeong ,Strawberry,1,17,2020-12-06,3.7,0.0,8.5,99.9,551.0,16.2,12
BoRyeong ,Strawberry,1,17,2020-12-06,4.7,0.0,9.1,88.7,574.0,15.6,12
BoRyeong ,Strawberry,1,17,2020-12-06,1.5,0.0,8.4,96.3,592.0,15.1,12
BoRyeong ,Strawberry,1,17,2020-12-06,1.8,0.0,8.1,93.0,620.0,14.6,12
BoRyeong ,Strawberry,1,17,2020-12-07,2.7,0.0,9.0,93.2,644.0,14.2,12
BoRyeong ,Strawberry,1,17,2020-12-07,2.9,0.0,9.2,96.8,670.0,14.0,12
